epsilon,n_clusters_db,n_noise_db,ARAND_db,AMIS_db,Exec_time_db,n_clusters_dbp_uni,n_noise_dbp_uni,ARAND_dbp_uni,AMIS_dbp_uni,Exec_time_dbp_uni,n_clusters_dbp_kg,n_noise_dbp_kg,ARAND_dbp_kg,AMIS_dbp_kg,Exec_time_dbp_kg
95.5,1.0,5.0,0.004402891479352224,0.04158771712235791,0.0029921531677246094,1.0,61.0,0.38566903040047695,0.3957247383848273,0.0109710693359375,3.0,97.0,0.09450099806259674,0.22887805047559007,0.01196742057800293
100.5,1.0,5.0,0.004402891479352224,0.04158771712235791,0.0029909610748291016,3.0,79.0,0.14403669174805794,0.23545244468444096,0.009973287582397461,4.0,83.0,0.11442709185584632,0.255938937145497,0.012964963912963867
105.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.002991914749145508,2.0,41.0,0.34565442429885723,0.40044550175119836,0.010970830917358398,4.0,79.0,0.12335235006361889,0.2689573690223003,0.012964963912963867
110.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.0029916763305664062,3.0,55.0,0.07123767182380972,0.19125818179299817,0.009973287582397461,4.0,73.0,0.12738066767002984,0.27628256741227425,0.011968135833740234
115.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.0029921531677246094,1.0,63.0,0.41963685624185676,0.4307227299285069,0.009973764419555664,4.0,67.0,0.145050876080462,0.29371791795170604,0.011968612670898438
120.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.002991914749145508,1.0,75.0,0.18491933067072294,0.21488584864262356,0.012966156005859375,4.0,66.0,0.14265058903905042,0.28850912400499534,0.011966466903686523
125.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.0029921531677246094,2.0,37.0,0.29140785397878555,0.3490487963532121,0.010971307754516602,4.0,63.0,0.15820555803404335,0.2997388563989442,0.010970592498779297
130.5,1.0,4.0,0.0029843414833527026,0.03096258301629611,0.003989458084106445,2.0,34.0,0.25574762846039867,0.3366570981486558,0.00897526741027832,4.0,59.0,0.1651722513872643,0.30630557423411997,0.011968374252319336
135.5,1.0,3.0,0.0018389693692720116,0.020196879973884956,0.0019948482513427734,2.0,60.0,0.31208648583108095,0.3479702424534069,0.009973526000976562,4.0,55.0,0.17510668989644346,0.310704584376462,0.014959096908569336
140.5,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.002992391586303711,1.0,25.0,0.03976847089609766,0.11636886149899067,0.011967897415161133,4.0,52.0,0.18163126217566586,0.306151876038005,0.011967658996582031
145.5,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.0029914379119873047,2.0,48.0,0.37954619382483207,0.44541309164576576,0.011968135833740234,4.0,49.0,0.19360312485527487,0.31759898519145313,0.011968374252319336
150.5,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.0029909610748291016,2.0,72.0,0.31275645162058363,0.38499940051799264,0.009974002838134766,4.0,45.0,0.2042913903396758,0.3212521223554232,0.011967658996582031
155.5,1.0,2.0,0.0009625882410761705,0.009574973613987781,0.002991199493408203,2.0,63.0,0.13682053793067467,0.21561163362206162,0.010970830917358398,4.0,39.0,0.22008670620472298,0.33435527556868555,0.011968135833740234
