epsilon,n_clusters_db,n_noise_db,ARAND_db,AMIS_db,Exec_time_db,n_clusters_dbp_uni,n_noise_dbp_uni,ARAND_dbp_uni,AMIS_dbp_uni,Exec_time_dbp_uni,n_clusters_dbp_kg,n_noise_dbp_kg,ARAND_dbp_kg,AMIS_dbp_kg,Exec_time_dbp_kg
0.5,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0010216236114501953,0.0,101.0,0.0,0.0,0.07577776908874512,0.0,101.0,0.0,0.0,0.06481814384460449
0.55,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0019943714141845703,0.0,101.0,0.0,0.0,0.13763046264648438,0.0,101.0,0.0,0.0,0.06486344337463379
0.6000000000000001,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0019910335540771484,0.0,101.0,0.0,0.0,0.08969998359680176,0.0,101.0,0.0,0.0,0.06781792640686035
0.6500000000000001,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0009970664978027344,0.0,101.0,0.0,0.0,0.11472868919372559,0.0,101.0,0.0,0.0,0.064788818359375
0.7000000000000002,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0019943714141845703,0.0,101.0,0.0,0.0,0.10976481437683105,0.0,101.0,0.0,0.0,0.06382942199707031
0.7500000000000002,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0019648075103759766,0.0,101.0,0.0,0.0,0.10674357414245605,0.0,101.0,0.0,0.0,0.06476449966430664
0.8000000000000003,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0010006427764892578,0.0,101.0,0.0,0.0,0.10970568656921387,0.0,101.0,0.0,0.0,0.06484794616699219
0.8500000000000003,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0020017623901367188,0.0,101.0,0.0,0.0,0.07479238510131836,0.0,101.0,0.0,0.0,0.06282877922058105
0.9000000000000004,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.0019943714141845703,0.0,101.0,0.0,0.0,0.10871219635009766,0.0,101.0,0.0,0.0,0.06881451606750488
0.9500000000000004,1.0,91.0,8.7065634572137e-05,0.0011548390436544643,0.001994609832763672,0.0,101.0,0.0,0.0,0.07377290725708008,0.0,101.0,0.0,0.0,0.06581854820251465
1.0000000000000004,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.001996755599975586,1.0,79.0,0.0002078446900285852,0.002311794134078895,0.09075450897216797,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.06878519058227539
1.0500000000000005,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.001995086669921875,2.0,61.0,0.000476922334952288,0.004040237810529237,0.1077108383178711,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.06980419158935547
1.1000000000000005,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.000986337661743164,1.0,73.0,0.0002693134575434054,0.0027624283168725403,0.11370420455932617,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.06983399391174316
1.1500000000000006,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.000972747802734375,1.0,90.0,9.658569565847296e-05,0.0012625221398526397,0.07280158996582031,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.08473515510559082
1.2000000000000006,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.0009887218475341797,2.0,61.0,0.000476922334952288,0.004040237810529237,0.1356067657470703,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.07878851890563965
1.2500000000000007,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.0020291805267333984,1.0,79.0,0.0002078446900285852,0.002311794134078895,0.12765216827392578,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.08078289031982422
1.3000000000000007,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.001993417739868164,2.0,62.0,0.0004645296824413063,0.0039839323344179065,0.10868716239929199,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.07980751991271973
1.3500000000000008,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.0019958019256591797,2.0,63.0,0.00045176467744153126,0.003924405329309922,0.09377932548522949,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.08072280883789062
1.4000000000000008,3.0,45.0,0.0008768239968001846,0.005614318524553425,0.0019981861114501953,2.0,78.0,0.0002441838042239234,0.002672360961932132,0.09972763061523438,1.0,89.0,0.00010623596141008542,0.0013683803041679818,0.07878828048706055
1.4500000000000008,3.0,37.0,0.0010332236152299028,0.0060026674165825095,0.0009970664978027344,3.0,44.0,0.0009041207258606588,0.005689905612201139,0.13563942909240723,2.0,66.0,0.0004189515205632413,0.003771532749293071,0.0807805061340332
1.5000000000000009,3.0,37.0,0.0010332236152299028,0.0060026674165825095,0.000997304916381836,2.0,53.0,0.0006269059104365149,0.004663957929495461,0.11369514465332031,2.0,66.0,0.0004189515205632413,0.003771532749293071,0.08676719665527344
1.550000000000001,3.0,37.0,0.0010332236152299028,0.0060026674165825095,0.0019979476928710938,3.0,48.0,0.0007914523149980214,0.005364201151573289,0.12266826629638672,2.0,66.0,0.0004189515205632413,0.003771532749293071,0.09175491333007812
1.600000000000001,3.0,37.0,0.0010332236152299028,0.0060026674165825095,0.0009975433349609375,2.0,54.0,0.0006028990185682217,0.0045735679928689404,0.11366534233093262,2.0,66.0,0.0004189515205632413,0.003771532749293071,0.08677029609680176
1.650000000000001,3.0,37.0,0.0010332236152299028,0.0060026674165825095,0.00199127197265625,3.0,40.0,0.0009810837348696191,0.005880159218425168,0.14070725440979004,2.0,66.0,0.0004189515205632413,0.003771532749293071,0.09281349182128906
