Time,f_micro,f_macro,f_weighted,adj_rand,adj_mut,eps,minp,queries
27.47914457321167,0.00039080459770114945,7.491255611556364e-06,0.0007812198223232707,-0.11193331885680995,0.13108277900473825,2,10,43500
28.0877742767334,0.005747126436781609,9.32862275198849e-05,0.011410616945441944,-0.07074562749326385,0.16420635723473395,2.3,10,43500
28.089771509170532,0.008091954022988505,0.00013619655639388663,0.016018593605112708,-0.004755364889964456,0.20115785066286332,2.5,10,43500
28.20574975013733,0.12425287356321839,0.0018610941959857866,0.2145125407584467,0.027549634674713122,0.2216802952589656,2.8,10,43500
28.808334827423096,0.13586206896551725,0.0021879043319395163,0.23159495468418523,0.0612584456481975,0.24631802764710348,3,10,43500
29.061670780181885,0.1422528735632184,0.002678397745829878,0.24204433513724527,0.07472174406361054,0.25837159946146226,3.3,10,43500
28.625584602355957,0.16177011494252874,0.004552697257969748,0.2651740172738573,0.07974356948740897,0.24742482297205995,3.5,10,43500
27.789695024490356,0.15873563218390804,0.004486933309420351,0.2568262863492593,0.09164242927897591,0.2631440026743463,3.8,10,43500
28.222830295562744,0.1605287356321839,0.004932740811066066,0.25913739954292814,0.10269432960389693,0.27687176310961786,4,10,43500
28.205524444580078,0.1628505747126437,0.005477884317970926,0.26200506614617225,0.18698826346921552,0.31737915417709833,4.5,10,43500
28.850817680358887,0.1618390804597701,0.004963842916934602,0.2607713225775623,0.10908764695449649,0.286838817443498,4.3,10,43500
28.66770076751709,0.7431494252873562,0.039327665671222346,0.7599548157087598,0.5726100269762139,0.42904421196437226,4.8,10,43500
28.4613516330719,0.7700919540229885,0.06893977590154769,0.7729503676914047,0.6218151979843409,0.4927352744843161,5,10,43500
28.601081132888794,0.7680459770114942,0.07133833142213665,0.758424488344564,0.6476341245038294,0.5286827985187044,5.3,10,43500
28.433924436569214,0.7591954022988506,0.06295152589542707,0.7403967742211126,0.6561914661415978,0.5521557718324008,5.5,10,43500
28.76264762878418,0.7651954022988505,0.10534477738533793,0.7433999311156771,0.673686391428935,0.5781450323560038,5.8,10,43500
28.885756492614746,0.7696091954022989,0.11832525129713146,0.7422230199986317,0.6602287318240506,0.585238028843145,6,10,43500
29.79860234260559,0.7719770114942529,0.11849831326661679,0.7433085919811983,0.66652756759088,0.5948797498419619,6.3,10,43500
29.42419147491455,0.7731264367816092,0.11857934672232878,0.7438168934262419,0.6693662035038852,0.5991035791269931,6.5,10,43500
28.73151683807373,0.774183908045977,0.11864782976324689,0.7442464694372092,0.6721801356768611,0.6073920287030268,6.8,10,43500
28.904897928237915,0.775264367816092,0.11870635278215814,0.7446135688632367,0.6741335066631408,0.6130345600084288,7,10,43500
28.160990953445435,0.7767126436781608,0.12000845213397444,0.745711630315226,0.6775667424948331,0.6205061006625797,7.5,10,43500
29.01366639137268,0.7774942528735632,0.12024204175465708,0.746005272085326,0.6785726305879781,0.6251698954028455,8,10,43500
29.33179259300232,0.7777931034482759,0.1202576595589344,0.7461032384427129,0.6791888002542681,0.6279639266996143,8,5,10 43500
28.953734874725342,0.777816091954023,0.11886276769152943,0.7455947182386548,0.6800339598336493,0.6316418191594411,9,10,43500
29.13238286972046,0.7780919540229885,0.1188715160710272,0.7456495945104543,0.680223640483755,0.633502262254999,9,5,10 43500
29.3204243183136,0.778206896551724,0.1188723768856926,0.7456549941732787,0.68018759070349,0.6343466036498846,10,10,43500
29.7196946144104,0.7784597701149424,0.11889096424458614,0.7457715877617185,0.6808738431274789,0.6357403295886567,10,5,10 43500
29.49364995956421,0.7785517241379311,0.11889832888639235,0.7458177842127945,0.6811788918822784,0.6366449043966491,11,10,43500
28.881269931793213,0.7786436781609195,0.11890402302885629,0.7458535020631228,0.6813673379676867,0.6369383294983424,11,5,10 43500
29.679087162017822,0.7786896551724138,0.11890770462108767,0.7458765957178958,0.6815409572201284,0.6376074837115048,12,10,43500
28.369586944580078,0.7789655172413793,0.11899033211220483,0.7459633726608375,0.6818866960862199,0.6374069039711335,12,5,10 43500
28.004361867904663,0.779448275862069,0.12036374970033757,0.7459977799770608,0.6816744387212472,0.6344330714565309,13,10,43500
30.074697971343994,0.7792873563218391,0.11335790050962401,0.711064141716277,0.36100442192013465,0.4702269704803294,15,10,43500
28.95717191696167,0.7806666666666666,0.11487839205498225,0.7110181845767819,0.3552322102512698,0.4603902514798784,20,10,43500
28.049800157546997,0.7811264367816093,0.12218809940949865,0.7112082310729113,0.3552829032447543,0.45665781798914984,25,10,43500
28.443565607070923,0.7807356321839081,0.11382867596911056,0.7044389202622665,0.261838898715228,0.3156788138527624,27,10,43500
29.4056396484375,0.7807586206896553,0.11382901202221896,0.7044410282345739,0.2617508850472478,0.31565352097439003,27.5,10,43500
29.332871913909912,0.7805057471264368,0.1097420647747107,0.6883829600617624,0.009964537956736052,0.009204332621250593,28,10,43500
29.57025408744812,0.7805747126436782,0.10974750478357553,0.6884170837992082,0.010074519297010415,0.009264892764809149,28.5,10,43500
30.725035905838013,0.7806206896551723,0.10974829351535835,0.6884220313051664,0.009904013270618633,0.009376061082795368,30,10,43500
30.982577562332153,0.7806206896551723,0.10974545595573595,0.6884042320438146,0.009596114519421781,0.009149903971259952,30.3,10,43500
29.426806688308716,0.7806206896551723,0.10974545595573595,0.6884042320438146,0.009596114519421781,0.009149903971259952,30.5,10,43500
29.47992467880249,0.7806436781609195,0.10974726908409282,0.6884156053186645,0.009632757799979373,0.009169797615468912,30.7,10,43500
