Time,f_micro,f_macro,f_weighted,adj_rand,adj_mut,eps,minp,queries
0.02991962432861328,0.0,0.0,0.0,0.0,0.0,0.1,6,150
0.02991962432861328,0.0,0.0,0.0,0.0,0.0,0.15,6,150
0.030888795852661133,0.0,0.0,0.0,0.03522587848266015,0.15582465340295398,0.2,6,150
0.029920101165771484,0.0,0.0,0.0,0.08618020867324315,0.24039598456899103,0.25,6,150
0.02991962432861328,0.0,0.0,0.0,0.23873459586548648,0.39638898019174085,0.3,6,150
0.029892444610595703,0.0,0.0,0.0,0.4359758316954211,0.5474849541893182,0.35,6,150
0.02991962432861328,0.0,0.0,0.0,0.47412594446515316,0.5587272252334298,0.4,6,150
0.030916452407836914,0.21333333333333337,0.12903225806451613,0.17204301075268816,0.4732156949398656,0.5341724728327109,0.45,6,150
0.029919862747192383,0.22666666666666666,0.13385826771653545,0.17847769028871394,0.49028310737572983,0.5540100203882233,0.485,6,150
0.03091716766357422,0.22666666666666666,0.13385826771653545,0.17847769028871394,0.49028310737572983,0.5540100203882233,0.495,6,150
0.02991962432861328,0.23333333333333334,0.13671875,0.18229166666666666,0.4893309939973468,0.5539844719214094,0.5,6,150
0.03091740608215332,0.28,0.15217391304347827,0.2028985507246377,0.5299637933107492,0.6162312414524296,0.6,6,150
0.03091716766357422,0.3,0.1595744680851064,0.2127659574468085,0.5346315032167204,0.6263218090910309,0.62,6,150
0.030917644500732422,0.30666666666666664,0.1619718309859155,0.21596244131455403,0.5369965960725409,0.6315987475996333,0.65,6,150
0.03091716766357422,0.30666666666666664,0.1619718309859155,0.21596244131455403,0.5369965960725409,0.6315987475996333,0.68,6,150
0.03144669532775879,0.30666666666666664,0.1619718309859155,0.21596244131455403,0.5369965960725409,0.6315987475996333,0.7,6,150
0.03091716766357422,0.30666666666666664,0.15753424657534248,0.21004566210045664,0.5503169680510004,0.6806941474793712,0.8,6,150
0.0298917293548584,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,1.0,6,150
0.030916929244995117,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,1.2,6,150
0.029890775680541992,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,1.5,6,150
0.03191542625427246,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,1.7,6,150
0.029919862747192383,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,1.8,6,150
0.031914710998535156,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,2.0,6,150
0.030916929244995117,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,2.2,6,150
0.029920578002929688,0.3333333333333333,0.2222222222222222,0.22222222222222218,0.5681159420289855,0.7315847607219572,2.3,6,150
