Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPK,ARAND_DBPK,AMIS_DBPK,TIME_DB,ARAND_DB,AMIS_DB
0.01,0.03600788116455078,0.0,0.0,0.03493046760559082,0.0,0.0,1.5060687065124512,0.0,0.0,1.725691556930542,0.0,0.0
0.060000000000000005,0.07835793495178223,0.0,0.0,0.04552340507507324,0.0,0.0,1.7428667545318604,0.0,0.0,1.7152316570281982,0.0,0.0
0.11,0.05112051963806152,0.0,0.0,0.06461548805236816,0.0,0.0,1.8480737209320068,0.0,0.0,1.9034197330474854,0.0,0.0
0.16000000000000003,0.05005359649658203,0.0,0.0,0.052956581115722656,0.0,0.0,1.5737311840057373,0.0,0.0,1.0836317539215088,0.0,0.0
0.21000000000000002,0.04153585433959961,0.0,0.0,0.03952312469482422,0.0,0.0,1.103294849395752,0.0,0.0,1.1098430156707764,0.0,0.0
0.26,0.0439755916595459,0.0,0.0,0.04180717468261719,0.0,0.0,1.0382013320922852,0.0,0.0,1.1705970764160156,0.0,0.0
0.31000000000000005,0.03651261329650879,0.0,0.0,0.03896188735961914,0.0,0.0,1.1037204265594482,0.0,0.0,1.1459729671478271,0.0,0.0
0.36000000000000004,0.04073596000671387,0.0,0.0,0.03695940971374512,0.0,0.0,1.1321008205413818,0.0,0.0,1.0933871269226074,0.0,0.0
0.41000000000000003,0.03483867645263672,0.0,0.0,0.04031229019165039,0.0,0.0,1.1072497367858887,0.0,0.0,1.0457053184509277,0.0,0.0
0.46,0.03662991523742676,0.0,0.0,0.03571939468383789,0.0,0.0,1.09440016746521,0.0,0.0,1.0442712306976318,0.0,0.0
0.51,0.032584190368652344,0.0,0.0,0.037132978439331055,0.0,0.0,1.1560859680175781,0.0,0.0,1.1110048294067383,0.0,0.0
0.56,0.03812551498413086,0.0,0.0,0.0378565788269043,0.0,0.0,1.139183759689331,0.0,0.0,1.162867546081543,0.0,0.0
0.6100000000000001,0.0419921875,0.0,0.0,0.03499627113342285,0.0,0.0,1.1389870643615723,0.0,0.0,1.1798596382141113,0.0,0.0
0.66,0.044136762619018555,0.0,0.0,0.0355527400970459,0.0,0.0,1.1190166473388672,0.0,0.0,1.1498780250549316,0.0,0.0
0.7100000000000001,0.04176473617553711,0.0,0.0,0.04080390930175781,0.0,0.0,1.2238340377807617,0.0,0.0,1.1173348426818848,0.0,0.0
0.76,0.04501080513000488,0.0,0.0,0.0411076545715332,0.0,0.0,1.1532726287841797,0.0,0.0,1.1421175003051758,0.0,0.0
0.81,0.038105010986328125,0.0,0.0,0.03663778305053711,0.0,0.0,1.151306390762329,0.0,0.0,1.1698083877563477,0.0,0.0
0.8600000000000001,0.0385737419128418,0.0,0.0,0.03690767288208008,0.0,0.0,1.1931471824645996,0.0,0.0,1.166393756866455,0.0,0.0
0.91,0.03654050827026367,0.0,0.0,0.04315972328186035,0.0,0.0,1.2084803581237793,0.0,0.0,1.2374532222747803,0.0,0.0
0.9600000000000001,0.04128742218017578,0.0,0.0,0.047042131423950195,0.0,0.0,1.1401317119598389,0.0,0.0,1.113459825515747,0.0,0.0
1.01,0.039444684982299805,0.0008768239968001846,0.005614318524553425,0.04193377494812012,0.00010623596141008542,0.0013683803041679818,1.1827752590179443,0.0008768239968001846,0.005614318524553425,1.1616787910461426,0.0008768239968001846,0.005614318524553425
1.06,0.039797067642211914,0.0008768239968001846,0.005614318524553425,0.035082101821899414,0.00010623596141008542,0.0013683803041679818,1.2110111713409424,0.0008768239968001846,0.005614318524553425,1.9509692192077637,0.0008768239968001846,0.005614318524553425
1.11,0.04157447814941406,0.0008768239968001846,0.005614318524553425,0.08873510360717773,0.00010623596141008542,0.0013683803041679818,1.443070888519287,0.0008768239968001846,0.005614318524553425,1.2473981380462646,0.0008768239968001846,0.005614318524553425
1.1600000000000001,0.037163496017456055,0.0008768239968001846,0.005614318524553425,0.03550529479980469,0.00010623596141008542,0.0013683803041679818,1.2430520057678223,0.0008768239968001846,0.005614318524553425,1.2488207817077637,0.0008768239968001846,0.005614318524553425
1.2100000000000002,0.03984713554382324,0.0008768239968001846,0.005614318524553425,0.04398226737976074,0.00010623596141008542,0.0013683803041679818,1.343170166015625,0.0008768239968001846,0.005614318524553425,1.4060702323913574,0.0008768239968001846,0.005614318524553425
1.26,0.03975558280944824,0.0008768239968001846,0.005614318524553425,0.0365290641784668,0.00010623596141008542,0.0013683803041679818,1.2639243602752686,0.0008768239968001846,0.005614318524553425,1.1771905422210693,0.0008768239968001846,0.005614318524553425
1.31,0.0373995304107666,0.0008768239968001846,0.005614318524553425,0.04059100151062012,0.00010623596141008542,0.0013683803041679818,1.1751830577850342,0.0008768239968001846,0.005614318524553425,1.1849048137664795,0.0008768239968001846,0.005614318524553425
