Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPK,ARAND_DBPK,AMIS_DBPK,TIME_DB,ARAND_DB,AMIS_DB
0.01,0.05285906791687012,0.0,0.0,0.03889584541320801,0.0,0.0,0.19448018074035645,0.0,0.0,0.25395846366882324,0.0,0.0
0.21000000000000002,0.038895606994628906,0.0,0.0,0.03841233253479004,0.0,0.0,0.2792682647705078,0.0,0.0,0.27333927154541016,0.0,0.0
0.41000000000000003,0.045151472091674805,0.43221753178879113,0.5579132661142979,0.042885780334472656,0.06142580124537799,0.1958662403076314,0.35286736488342285,0.43221753178879113,0.5579132661142979,0.3623237609863281,0.43221753178879113,0.5579132661142979
0.6100000000000001,0.04388308525085449,0.5299637933107492,0.6162312414524296,0.03889584541320801,0.07157070646011889,0.224375944037505,0.43603515625,0.5299637933107492,0.6162312414524296,0.46500611305236816,0.5299637933107492,0.6162312414524296
0.81,0.045876502990722656,0.5609099839129877,0.7049620103692974,0.04089665412902832,0.31355560204956534,0.4336875457312394,0.5043132305145264,0.5609099839129877,0.7049620103692974,0.5173554420471191,0.5609099839129877,0.7049620103692974
1.01,0.04598689079284668,0.5681159420289855,0.7315847607219572,0.04246807098388672,0.3745845431359889,0.5038011114861423,0.5991368293762207,0.5681159420289855,0.7315847607219572,1.0505149364471436,0.5681159420289855,0.7315847607219572
1.2100000000000002,0.1186830997467041,0.5681159420289855,0.7315847607219572,0.10072994232177734,0.5141476980919988,0.6167128399182746,1.2789530754089355,0.5681159420289855,0.7315847607219572,1.109605073928833,0.5681159420289855,0.7315847607219572
1.4100000000000001,0.07331562042236328,0.5681159420289855,0.7315847607219572,0.06808257102966309,0.5280246524990245,0.6702577756640099,0.9108989238739014,0.5681159420289855,0.7315847607219572,0.891869068145752,0.5681159420289855,0.7315847607219572
1.61,0.08278107643127441,0.5681159420289855,0.7315847607219572,0.06881570816040039,0.5280246524990245,0.6702577756640099,1.4225521087646484,0.5681159420289855,0.7315847607219572,1.096426248550415,0.5681159420289855,0.7315847607219572
1.81,0.07680296897888184,0.5681159420289855,0.7315847607219572,0.06482839584350586,0.5280246524990245,0.6702577756640099,1.0093698501586914,0.0,0.0,0.9424989223480225,0.0,0.0
2.01,0.08477377891540527,0.5681159420289855,0.7315847607219572,0.07280468940734863,0.5280246524990245,0.6702577756640099,1.2823030948638916,0.0,0.0,1.8300669193267822,0.0,0.0
2.21,0.07081031799316406,0.5681159420289855,0.7315847607219572,0.09773755073547363,0.5280246524990245,0.6702577756640099,1.2514617443084717,0.0,0.0,1.0315067768096924,0.0,0.0
2.41,0.0997319221496582,0.5681159420289855,0.7315847607219572,0.09334993362426758,0.5280246524990245,0.6702577756640099,1.164689064025879,0.0,0.0,0.8701827526092529,0.0,0.0
2.61,0.1376328468322754,0.5681159420289855,0.7315847607219572,0.06382918357849121,0.5280246524990245,0.6702577756640099,0.7521994113922119,0.0,0.0,0.6930813789367676,0.0,0.0
2.81,0.06482625007629395,0.5681159420289855,0.7315847607219572,0.04787158966064453,0.5280246524990245,0.6702577756640099,0.651362419128418,0.0,0.0,0.6977956295013428,0.0,0.0
3.01,0.058669328689575195,0.5681159420289855,0.7315847607219572,0.052858591079711914,0.5280246524990245,0.6702577756640099,0.6308462619781494,0.0,0.0,0.6867475509643555,0.0,0.0
3.21,0.06283187866210938,0.5681159420289855,0.7315847607219572,0.05785012245178223,0.5280246524990245,0.6702577756640099,0.6831800937652588,0.0,0.0,0.7071089744567871,0.0,0.0
3.41,0.05585789680480957,0.5681159420289855,0.7315847607219572,0.057845354080200195,0.5280246524990245,0.6702577756640099,0.7076530456542969,0.0,0.0,0.6716949939727783,0.0,0.0
3.61,0.06283211708068848,0.5681159420289855,0.7315847607219572,0.061835289001464844,0.5280246524990245,0.6702577756640099,0.7048730850219727,0.0,0.0,0.7859222888946533,0.0,0.0
3.81,0.08477330207824707,0.5681159420289855,0.7315847607219572,0.1186826229095459,0.5280246524990245,0.6702577756640099,0.8747360706329346,0.0,0.0,0.7686195373535156,0.0,0.0
4.01,0.06601476669311523,0.5681159420289855,0.7315847607219572,0.04986691474914551,0.5280246524990245,0.6702577756640099,0.5197734832763672,0.0,0.0,0.47386908531188965,0.0,0.0
4.21,0.04691815376281738,0.5681159420289855,0.7315847607219572,0.041959524154663086,0.5280246524990245,0.6702577756640099,0.5323696136474609,0.0,0.0,0.49459362030029297,0.0,0.0
4.41,0.04535627365112305,0.5681159420289855,0.7315847607219572,0.039893150329589844,0.5280246524990245,0.6702577756640099,0.506382942199707,0.0,0.0,0.4764060974121094,0.0,0.0
4.61,0.04941606521606445,0.5681159420289855,0.7315847607219572,0.0489044189453125,0.5280246524990245,0.6702577756640099,0.4375636577606201,0.0,0.0,0.49467945098876953,0.0,0.0
4.8100000000000005,0.04986715316772461,0.5681159420289855,0.7315847607219572,0.04388427734375,0.5280246524990245,0.6702577756640099,0.4660921096801758,0.0,0.0,0.41745591163635254,0.0,0.0
5.01,0.04986739158630371,0.5681159420289855,0.7315847607219572,0.04388165473937988,0.5280246524990245,0.6702577756640099,0.36561083793640137,0.0,0.0,0.3389570713043213,0.0,0.0
5.21,0.05331063270568848,0.5681159420289855,0.7315847607219572,0.041887760162353516,0.5280246524990245,0.6702577756640099,0.31766319274902344,0.0,0.0,0.32625603675842285,0.0,0.0
