Epsilon,TIME_DB_ANN,ARAND_DB_ANN,AMIS_DB_ANN,TIME_DBPK_ANN,ARAND_DBPK_ANN,AMIS_DBPK_ANN,TIME_DBPK,ARAND_DBPK,AMIS_DBPK,TIME_DB,ARAND_DB,AMIS_DB
771,0.5637075901031494,0.0,0.0,0.47922182083129883,0.00033367282110907263,0.00722763639129434,17.925358772277832,0.0,0.0,20.554814100265503,0.0,0.0
781,0.6201708316802979,0.0,0.0,0.5384621620178223,0.00033367282110907263,0.00722763639129434,20.869969844818115,0.0,0.0,18.070664882659912,0.0,0.0
791,0.5448188781738281,0.0,0.0,0.4912431240081787,0.00033367282110907263,0.00722763639129434,21.66434645652771,0.0,0.0,22.15140151977539,0.0,0.0
801,0.7303457260131836,0.0,0.0,0.5753631591796875,0.00033367282110907263,0.00722763639129434,22.63577389717102,0.0,0.0,21.59959626197815,0.0,0.0
811,0.6429760456085205,0.0,0.0,0.5357065200805664,0.00033367282110907263,0.00722763639129434,21.54043674468994,0.0,0.0,21.539225816726685,0.0,0.0
821,0.6135220527648926,0.0,0.0,0.527207612991333,0.00033367282110907263,0.00722763639129434,21.39282250404358,0.0,0.0,24.575477361679077,0.0,0.0
831,0.6546602249145508,0.0,0.0,0.54740309715271,0.00033367282110907263,0.00722763639129434,23.467906713485718,0.0,0.0,23.005127906799316,0.0,0.0
841,0.7550110816955566,0.0,0.0,0.5594837665557861,0.00033367282110907263,0.00722763639129434,24.691028594970703,0.0,0.0,26.633113861083984,0.0,0.0
851,0.8202354907989502,0.0,0.0,0.6263706684112549,0.00033367282110907263,0.00722763639129434,25.036664724349976,0.0,0.0,24.092616081237793,0.0,0.0
861,0.66878342628479,0.0,0.0,0.5775892734527588,0.00033367282110907263,0.00722763639129434,24.598527193069458,0.0,0.0,26.433663606643677,0.0,0.0
871,0.8482723236083984,0.0,0.0,0.6210603713989258,0.00033367282110907263,0.00722763639129434,26.559142351150513,0.0,0.0,24.718688249588013,0.0,0.0
881,0.6037006378173828,0.0,0.0,0.5784091949462891,0.00033367282110907263,0.00722763639129434,27.88396906852722,0.0,0.0,24.58518671989441,0.0,0.0
891,0.6123619079589844,0.0,0.0,0.5238242149353027,0.00033367282110907263,0.00722763639129434,24.129993438720703,0.0,0.0,23.586930751800537,0.0,0.0
901,0.6159889698028564,0.0,0.0,0.5650954246520996,0.00033367282110907263,0.00722763639129434,24.854762077331543,0.0,0.0,25.727458715438843,0.0,0.0
911,0.8311452865600586,0.0,0.0,0.601996898651123,0.00033367282110907263,0.00722763639129434,30.205261945724487,0.0,0.0,25.31592631340027,0.0,0.0
921,0.7218716144561768,0.0,0.0,0.6416609287261963,0.00033367282110907263,0.00722763639129434,24.558210134506226,0.0,0.0,23.59662437438965,0.0,0.0
931,0.546968936920166,0.0,0.0,0.47066164016723633,0.00033367282110907263,0.00722763639129434,25.29763412475586,0.0,0.0,23.016826391220093,0.0,0.0
941,0.567946195602417,0.0,0.0,0.5969607830047607,0.00033367282110907263,0.00722763639129434,23.88667058944702,0.0,0.0,25.244949340820312,0.0,0.0
951,0.6986360549926758,0.0,0.0,0.501197099685669,0.00033367282110907263,0.00722763639129434,24.50468373298645,0.0,0.0,23.524457216262817,0.0,0.0
961,0.7066056728363037,0.0,0.0,0.6048829555511475,0.00033367282110907263,0.00722763639129434,25.419915199279785,0.0,0.0,23.775835037231445,0.0,0.0
971,0.5575084686279297,0.0,0.0,0.48467302322387695,0.00033367282110907263,0.00722763639129434,24.75002145767212,0.0,0.0,23.693690061569214,0.0,0.0
981,0.5395901203155518,0.0,0.0,0.4633817672729492,0.00033367282110907263,0.00722763639129434,23.83028268814087,0.0,0.0,23.653061628341675,0.0,0.0
991,0.5427274703979492,0.0,0.0,0.4707818031311035,0.00033367282110907263,0.00722763639129434,24.184192657470703,0.0,0.0,25.305262804031372,0.0,0.0
